market_key,symbol,company,category,recommendation_label,current_price,price_currency,price_as_of,research_status,valuation_status,key_missing_evidence,tearsheet,initiation,risk_plan
tw,1215,卜蜂,inventory_holding,Watch only,115.0,TWD,2026-06-24T00:00:00+08:00,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-1215/tearsheet.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-1215/initiation.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-1215/risk_plan.html
tw,1216,統一,inventory_holding,Watch only,75.0999984741211,TWD,2026-06-24T00:00:00+08:00,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready; 健康檢查已標示風險控管動作，模型投組維持 0%,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-1216/tearsheet.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-1216/initiation.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-1216/risk_plan.html
tw,1477,聚陽,inventory_holding,Watch only,217.5,TWD,2026-06-24T00:00:00+08:00,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-1477/tearsheet.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-1477/initiation.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-1477/risk_plan.html
tw,1560,中砂,inventory_holding,Watch only,740.0,TWD,2026-06-24T00:00:00+08:00,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-1560/tearsheet.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-1560/initiation.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-1560/risk_plan.html
tw,2330,台積電,inventory_holding,Watch only,2415.0,TWD,2026-06-24T00:00:00+08:00,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-2330/tearsheet.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-2330/initiation.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-2330/risk_plan.html
tw,2337,旺宏,inventory_holding,Watch only,168.0,TWD,2026-06-24T00:00:00+08:00,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-2337/tearsheet.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-2337/initiation.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-2337/risk_plan.html
tw,2408,南亞科,inventory_holding,Watch only,449.5,TWD,2026-06-24T00:00:00+08:00,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-2408/tearsheet.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-2408/initiation.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-2408/risk_plan.html
tw,2454,聯發科,inventory_holding,Watch only,4305.0,TWD,2026-06-24T00:00:00+08:00,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-2454/tearsheet.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-2454/initiation.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-2454/risk_plan.html
tw,2618,長榮航,inventory_holding,Watch only,44.150001525878906,TWD,2026-06-24T00:00:00+08:00,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready; 健康檢查已標示風險控管動作，模型投組維持 0%,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-2618/tearsheet.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-2618/initiation.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-2618/risk_plan.html
tw,3019,亞光,inventory_holding,Watch only,152.0,TWD,2026-06-24T00:00:00+08:00,partial,not_run,本 inventory-scope PEI 批次未逐檔執行完整官方 filings、法說、consensus、估值模型與流動性模型查核; 個人庫存僅用於定義研究宇宙；模型投組 sizing 未使用券商、股數或成本; 需以公司公告、交易所/SEC 文件與正式 PEI specialist workflow 補強後，才可升級為 decision-ready,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-3019/tearsheet.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-3019/initiation.html,/Volumes/T7/stockLoop/reports/public-equity-batch/2026-06-24-inventory/companies/tw-3019/risk_plan.html
